3560,3673,7.2
3560,3768,3.48
3560,3881,5.13
3560,3975,2.94
3561,3676,5.24
3561,3782,4.12
3561,3886,8.47
3561,3979,4.02
3562,3676,2.85
3562,3770,3.29
3562,3886,9.1
3562,3979,4.83
3563,3681,8.81
3563,3773,4.28
3563,3885,7.63
3563,3991,8.63
3564,3676,9.17
3564,3772,7.73
3564,3876,5.86
3564,3979,6.6
3565,3669,10.84
3565,3773,4.94
3565,3877,9.35
3565,3980,4.3
3566,3670,0.47
3566,3774,0.4
3566,3878,1.75
3566,3981,12.19
3567,3671,7.37
3567,3775,2.4
3567,3882,4.33
3567,3982,6.98
3568,3672,8.62
3568,3964,3.19
3568,3880,12.84
3568,3983,1.04
3569,3673,6.76
3569,3777,6.52
3569,3881,6.97
3569,3984,3.62
3570,3674,9.24
3570,3778,3.64
3570,3882,8.04
3570,3985,10.38
3571,3675,4.55
3571,3779,5.23
3571,3883,3.68
3571,3986,4.16
3572,3676,12.33
3572,3780,7.68
3572,3889,5.95
3572,3987,4.2
3573,3677,4.04
3573,3781,10.51
3573,3885,11.46
3573,3988,10.02
3574,3926,11.88
3574,3782,16.32
3574,3886,14.94
3574,3989,5.75
3575,3679,0.33
3575,3783,0.42
3575,3887,4.19
3575,3990,6.7
3576,3680,14.2
3576,3784,17.04
3576,3888,15.86
3576,3991,13.91
3577,3681,10.8
3577,3785,7.89
3577,3889,14.5
3577,3992,8.68
3578,3682,3.37
3578,3786,6.43
3578,3890,5.11
3578,3993,3.57
3579,3683,0.6
3579,3787,0.72
3579,3891,5.94
3579,3994,6.88
